,churnreason,event_timestamp,customer_ids,gender,age,satisfactionscore,monthlycharge,avgmonthlygbdownload,churnlabel
18223,,1997-12-14 20:35:50.988524+00:00,18223,Male,0.4098360655737705,0.7499999999999999,0.5169154228855721,0.1294117647058823,No
18224,,1997-12-15 20:35:50.988524+00:00,18224,Male,0.1639344262295082,0.4999999999999999,0.5696517412935324,0.5529411764705882,No
18225,,1997-12-16 20:35:50.988524+00:00,18225,Male,0.081967213114754,0.4999999999999999,0.0208955223880597,0.0,No
18226,,1997-12-17 20:35:50.988524+00:00,18226,Female,0.2622950819672131,0.9999999999999998,0.0776119402985074,0.0,No
18227,,1997-12-18 20:35:50.988524+00:00,18227,Male,0.2950819672131147,0.9999999999999998,0.0233830845771144,0.0,No
18228,,1997-12-19 20:35:50.988524+00:00,18228,Female,0.3934426229508196,0.9999999999999998,0.0184079601990049,0.0,No
18229,,1997-12-20 20:35:50.988524+00:00,18229,Male,0.0163934426229507,0.7499999999999999,0.0621890547263681,0.0,No
18230,,1997-12-21 20:35:50.988524+00:00,18230,Female,0.3770491803278688,0.9999999999999998,0.917910447761194,0.2823529411764705,No
18231,,1997-12-22 20:35:50.988524+00:00,18231,Female,0.4262295081967213,0.4999999999999999,0.0696517412935324,0.0,No
18232,,1997-12-23 20:35:50.988524+00:00,18232,Female,0.3114754098360656,0.4999999999999999,0.5024875621890548,0.3411764705882352,No
18233,,1997-12-24 20:35:50.988524+00:00,18233,Male,0.0,0.9999999999999998,0.0094527363184079,0.0,No
18234,,1997-12-25 20:35:50.988524+00:00,18234,Female,0.5245901639344263,0.4999999999999999,0.963681592039801,0.0470588235294117,No
18235,,1997-12-26 20:35:50.988524+00:00,18235,Male,0.3278688524590163,0.4999999999999999,0.8099502487562189,0.0705882352941176,No
18236,,1997-12-27 20:35:50.988524+00:00,18236,Male,0.3278688524590163,0.9999999999999998,0.7283582089552239,0.2352941176470588,No
18237,,1997-12-28 20:35:50.988524+00:00,18237,Female,0.360655737704918,0.4999999999999999,0.6616915422885572,0.188235294117647,No
18238,,1997-12-29 20:35:50.988524+00:00,18238,Male,0.3934426229508196,0.7499999999999999,0.6019900497512438,0.6588235294117647,No
18239,,1997-12-30 20:35:50.988524+00:00,18239,Female,0.737704918032787,0.9999999999999998,0.0199004975124378,0.0,No
18240,,1997-12-31 20:35:50.988524+00:00,18240,Male,0.0491803278688524,0.7499999999999999,0.0164179104477612,0.0,No
18241,,1998-01-01 20:35:50.988524+00:00,18241,Male,0.0983606557377049,0.4999999999999999,0.7910447761194029,0.6941176470588235,No
18242,,1998-01-02 20:35:50.988524+00:00,18242,Female,0.4262295081967213,0.4999999999999999,0.8174129353233831,0.2941176470588235,No
18243,,1998-01-03 20:35:50.988524+00:00,18243,Female,0.6557377049180328,0.9999999999999998,0.0616915422885572,0.0,No
18244,,1998-01-04 20:35:50.988524+00:00,18244,Male,0.3278688524590163,0.7499999999999999,0.3248756218905472,0.1999999999999999,No
18245,,1998-01-05 20:35:50.988524+00:00,18245,Male,0.5245901639344263,0.7499999999999999,0.8850746268656717,0.2823529411764705,No
18246,,1998-01-06 20:35:50.988524+00:00,18246,Male,0.2295081967213114,0.4999999999999999,0.9467661691542288,0.2941176470588235,No
18247,,1998-01-07 20:35:50.988524+00:00,18247,Male,0.1967213114754098,0.9999999999999998,0.2218905472636816,0.3411764705882352,No
18248,,1998-01-08 20:35:50.988524+00:00,18248,Female,0.4754098360655738,0.4999999999999999,0.0771144278606965,0.0,No
18249,,1998-01-09 20:35:50.988524+00:00,18249,Female,0.6721311475409837,0.7499999999999999,0.9323383084577116,0.3058823529411764,No
18250,,1998-01-10 20:35:50.988524+00:00,18250,Female,0.6885245901639345,0.4999999999999999,0.3537313432835821,0.1647058823529411,No
18251,,1998-01-11 20:35:50.988524+00:00,18251,Male,0.0655737704918032,0.7499999999999999,0.535820895522388,0.8588235294117647,No
18252,,1998-01-12 20:35:50.988524+00:00,18252,Female,0.4426229508196721,0.4999999999999999,0.6029850746268657,0.1999999999999999,No
18253,,1998-01-13 20:35:50.988524+00:00,18253,Female,0.639344262295082,0.4999999999999999,0.5223880597014925,0.2352941176470588,No
18254,,1998-01-14 20:35:50.988524+00:00,18254,Female,0.1147540983606557,0.4999999999999999,0.5761194029850747,0.5647058823529412,No
18255,,1998-01-15 20:35:50.988524+00:00,18255,Female,0.7213114754098361,0.4999999999999999,0.2074626865671642,0.0823529411764705,No
18256,,1998-01-16 20:35:50.988524+00:00,18256,Male,0.2295081967213114,0.4999999999999999,0.017910447761194,0.0,No
18257,,1998-01-17 20:35:50.988524+00:00,18257,Female,0.639344262295082,0.7499999999999999,0.017910447761194,0.0,No
18258,,1998-01-18 20:35:50.988524+00:00,18258,Female,0.1311475409836065,0.7499999999999999,0.0119402985074627,0.0,No
18259,,1998-01-19 20:35:50.988524+00:00,18259,Female,0.0163934426229507,0.7499999999999999,0.0860696517412935,0.0,No
18260,,1998-01-20 20:35:50.988524+00:00,18260,Female,0.180327868852459,0.9999999999999998,0.3159203980099503,0.8117647058823528,No
18261,,1998-01-21 20:35:50.988524+00:00,18261,Female,0.3934426229508196,0.4999999999999999,0.4154228855721393,0.2823529411764705,No
18262,,1998-01-22 20:35:50.988524+00:00,18262,Male,0.4918032786885246,0.4999999999999999,0.6597014925373134,0.176470588235294,No
18263,,1998-01-23 20:35:50.988524+00:00,18263,Male,0.2622950819672131,0.9999999999999998,0.2706467661691543,0.1999999999999999,No
18264,,1998-01-24 20:35:50.988524+00:00,18264,Female,0.0491803278688524,0.4999999999999999,0.017910447761194,0.0,No
18265,,1998-01-25 20:35:50.988524+00:00,18265,Male,0.4426229508196721,0.4999999999999999,0.9681592039800996,0.2470588235294117,No
18266,,1998-01-26 20:35:50.988524+00:00,18266,Female,0.3934426229508196,0.4999999999999999,0.8034825870646766,0.1999999999999999,No
18267,,1998-01-27 20:35:50.988524+00:00,18267,Male,0.2295081967213114,0.7499999999999999,0.3213930348258706,0.2705882352941176,No
18268,,1998-01-28 20:35:50.988524+00:00,18268,Female,0.4098360655737705,0.7499999999999999,0.0671641791044776,0.0,No
18269,,1998-01-29 20:35:50.988524+00:00,18269,Female,0.5409836065573771,0.4999999999999999,0.7293532338308457,0.3058823529411764,No
18270,,1998-01-30 20:35:50.988524+00:00,18270,Male,0.0,0.4999999999999999,0.0109452736318408,0.0,No
18271,,1998-01-31 20:35:50.988524+00:00,18271,Female,0.0327868852459016,0.4999999999999999,0.0656716417910447,0.0,No
18272,,1998-02-01 20:35:50.988524+00:00,18272,Female,0.3770491803278688,0.9999999999999998,0.8174129353233831,0.3058823529411764,No
18273,,1998-02-02 20:35:50.988524+00:00,18273,Female,0.6885245901639345,0.7499999999999999,0.0671641791044776,0.0,No
18274,,1998-02-03 20:35:50.988524+00:00,18274,Female,0.1967213114754098,0.9999999999999998,0.0099502487562189,0.0,No
18275,,1998-02-04 20:35:50.988524+00:00,18275,Female,0.3114754098360656,0.7499999999999999,0.8955223880597014,0.3411764705882352,No
18276,,1998-02-05 20:35:50.988524+00:00,18276,Male,0.360655737704918,0.9999999999999998,0.0189054726368159,0.0,No
18277,,1998-02-06 20:35:50.988524+00:00,18277,Male,0.6065573770491803,0.9999999999999998,0.0174129353233831,0.0,No
18278,,1998-02-07 20:35:50.988524+00:00,18278,Female,0.7049180327868853,0.4999999999999999,0.8661691542288557,0.2117647058823529,No
18279,,1998-02-08 20:35:50.988524+00:00,18279,Female,0.4590163934426229,0.4999999999999999,0.4676616915422885,0.2352941176470588,No
18280,,1998-02-09 20:35:50.988524+00:00,18280,Female,0.4918032786885246,0.9999999999999998,0.0154228855721392,0.0,No
18281,,1998-02-10 20:35:50.988524+00:00,18281,Female,0.0327868852459016,0.9999999999999998,0.0134328358208956,0.0,No
18282,,1998-02-11 20:35:50.988524+00:00,18282,Male,0.1147540983606557,0.4999999999999999,0.017910447761194,0.0,No
18283,,1998-02-12 20:35:50.988524+00:00,18283,Female,0.5409836065573771,0.7499999999999999,0.3099502487562189,0.0705882352941176,No
18284,,1998-02-13 20:35:50.988524+00:00,18284,Female,0.2950819672131147,0.4999999999999999,0.8194029850746267,0.3294117647058823,No
18285,,1998-02-14 20:35:50.988524+00:00,18285,Female,0.3114754098360656,0.7499999999999999,0.0119402985074627,0.0,No
18286,,1998-02-15 20:35:50.988524+00:00,18286,Female,0.6229508196721312,0.9999999999999998,0.0203980099502487,0.0,No
18287,,1998-02-16 20:35:50.988524+00:00,18287,Female,0.0983606557377049,0.9999999999999998,0.8895522388059702,0.6117647058823529,No
18288,,1998-02-17 20:35:50.988524+00:00,18288,Female,0.180327868852459,0.9999999999999998,0.618905472636816,0.3176470588235294,No
18289,,1998-02-18 20:35:50.988524+00:00,18289,Female,0.7213114754098361,0.7499999999999999,0.4039800995024876,0.3529411764705882,No
18290,,1998-02-19 20:35:50.988524+00:00,18290,Male,0.5573770491803279,0.4999999999999999,0.9089552238805968,0.1058823529411764,No
18291,,1998-02-20 20:35:50.988524+00:00,18291,Female,0.6065573770491803,0.4999999999999999,0.5661691542288558,0.1176470588235293,No
18292,,1998-02-21 20:35:50.988524+00:00,18292,Female,0.0655737704918032,0.7499999999999999,0.5447761194029851,0.8117647058823528,No
18293,,1998-02-22 20:35:50.988524+00:00,18293,Female,0.5573770491803279,0.7499999999999999,0.5159203980099502,0.2705882352941176,No
18294,,1998-02-23 20:35:50.988524+00:00,18294,Female,0.6885245901639345,0.7499999999999999,0.8,0.1176470588235293,No
18295,,1998-02-24 20:35:50.988524+00:00,18295,Female,0.4754098360655738,0.9999999999999998,0.927363184079602,0.6235294117647058,No
18296,,1998-02-25 20:35:50.988524+00:00,18296,Female,0.6065573770491803,0.7499999999999999,0.9616915422885572,0.0588235294117646,No
18297,,1998-02-26 20:35:50.988524+00:00,18297,Female,0.2295081967213114,0.7499999999999999,0.8189054726368159,0.1411764705882352,No
18298,,1998-02-27 20:35:50.988524+00:00,18298,Female,0.0655737704918032,0.9999999999999998,0.0213930348258706,0.0,No
18299,,1998-02-28 20:35:50.988524+00:00,18299,Female,0.0655737704918032,0.7499999999999999,0.8567164179104476,0.6823529411764705,No
18300,,1998-03-01 20:35:50.988524+00:00,18300,Female,0.3934426229508196,0.4999999999999999,0.618905472636816,0.2470588235294117,No
18301,,1998-03-02 20:35:50.988524+00:00,18301,Female,0.4590163934426229,0.4999999999999999,0.727363184079602,0.2588235294117647,No
18302,,1998-03-03 20:35:50.988524+00:00,18302,Male,0.4590163934426229,0.9999999999999998,0.0164179104477612,0.0,No
18303,,1998-03-04 20:35:50.988524+00:00,18303,Male,0.0491803278688524,0.4999999999999999,0.4985074626865671,0.5647058823529412,No
18304,,1998-03-05 20:35:50.988524+00:00,18304,Male,0.0327868852459016,0.9999999999999998,0.6054726368159203,0.3176470588235294,No
18305,,1998-03-06 20:35:50.988524+00:00,18305,Female,0.6065573770491803,0.7499999999999999,0.6199004975124378,0.1294117647058823,No
18306,,1998-03-07 20:35:50.988524+00:00,18306,Male,0.4754098360655738,0.4999999999999999,0.482089552238806,0.6235294117647058,No
18307,,1998-03-08 20:35:50.988524+00:00,18307,Male,0.2131147540983606,0.9999999999999998,0.6781094527363185,0.1529411764705882,No
18308,,1998-03-09 20:35:50.988524+00:00,18308,Female,0.1967213114754098,0.4999999999999999,0.3164179104477612,0.0470588235294117,No
18309,,1998-03-10 20:35:50.988524+00:00,18309,Female,0.6721311475409837,0.7499999999999999,0.0741293532338309,0.0,No
18310,,1998-03-11 20:35:50.988524+00:00,18310,Female,0.4918032786885246,0.4999999999999999,0.6482587064676617,0.1058823529411764,No
18311,,1998-03-12 20:35:50.988524+00:00,18311,Male,0.5409836065573771,0.7499999999999999,0.6606965174129353,0.0823529411764705,No
18312,,1998-03-13 20:35:50.988524+00:00,18312,Female,0.7213114754098361,0.4999999999999999,0.4626865671641791,0.2352941176470588,No
18313,,1998-03-14 20:35:50.988524+00:00,18313,Female,0.2622950819672131,0.7499999999999999,0.8149253731343284,0.0705882352941176,No
18314,,1998-03-15 20:35:50.988524+00:00,18314,Male,0.1475409836065573,0.7499999999999999,0.0696517412935324,0.0,No
18315,,1998-03-16 20:35:50.988524+00:00,18315,Female,0.0,0.7499999999999999,0.2228855721393035,0.8352941176470587,No
18316,,1998-03-17 20:35:50.988524+00:00,18316,Male,0.2950819672131147,0.9999999999999998,0.76318407960199,0.2117647058823529,No
18317,,1998-03-18 20:35:50.988524+00:00,18317,Female,0.5081967213114754,0.9999999999999998,0.0154228855721392,0.0,No
18318,,1998-03-19 20:35:50.988524+00:00,18318,Male,0.5901639344262295,0.9999999999999998,0.6323383084577114,0.2470588235294117,No
18319,,1998-03-20 20:35:50.988524+00:00,18319,Female,0.3442622950819672,0.7499999999999999,0.0174129353233831,0.0,No
18320,,1998-03-21 20:35:50.988524+00:00,18320,Male,0.4754098360655738,0.4999999999999999,0.4114427860696518,0.188235294117647,No
18321,,1998-03-22 20:35:50.988524+00:00,18321,Female,0.4098360655737705,0.9999999999999998,0.0671641791044776,0.0,No
18322,,1998-03-23 20:35:50.988524+00:00,18322,Female,0.4098360655737705,0.4999999999999999,0.6577114427860696,0.0470588235294117,No
18323,,1998-03-24 20:35:50.988524+00:00,18323,Male,0.0655737704918032,0.9999999999999998,0.3711442786069652,0.5647058823529412,No
18324,,1998-03-25 20:35:50.988524+00:00,18324,Female,0.2622950819672131,0.4999999999999999,0.5681592039800994,0.6235294117647058,No
18325,,1998-03-26 20:35:50.988524+00:00,18325,Female,0.7049180327868853,0.7499999999999999,0.408457711442786,0.1999999999999999,No
18326,,1998-03-27 20:35:50.988524+00:00,18326,Female,0.2131147540983606,0.4999999999999999,0.4761194029850746,0.3058823529411764,No
18327,,1998-03-28 20:35:50.988524+00:00,18327,Female,0.3114754098360656,0.9999999999999998,0.0054726368159204,0.0,No
18328,,1998-03-29 20:35:50.988524+00:00,18328,Female,0.6229508196721312,0.7499999999999999,0.6786069651741293,0.2823529411764705,No
18329,,1998-03-30 20:35:50.988524+00:00,18329,Male,0.1475409836065573,0.4999999999999999,0.33681592039801,0.6941176470588235,No
18330,,1998-03-31 20:35:50.988524+00:00,18330,Female,0.737704918032787,0.4999999999999999,0.2900497512437811,0.3411764705882352,No
18331,,1998-04-01 20:35:50.988524+00:00,18331,Female,0.5409836065573771,0.7499999999999999,0.9044776119402984,0.0470588235294117,No
18332,,1998-04-02 20:35:50.988524+00:00,18332,Male,0.0,0.7499999999999999,0.76318407960199,0.6941176470588235,No
18333,,1998-04-03 20:35:50.988524+00:00,18333,Male,0.4590163934426229,0.7499999999999999,0.1104477611940298,0.0941176470588235,No
18334,,1998-04-04 20:35:50.988524+00:00,18334,Male,0.4754098360655738,0.7499999999999999,0.6094527363184079,0.2705882352941176,No
18335,,1998-04-05 20:35:50.988524+00:00,18335,Female,0.360655737704918,0.4999999999999999,0.96318407960199,0.176470588235294,No
18336,,1998-04-06 20:35:50.988524+00:00,18336,Female,0.0327868852459016,0.4999999999999999,0.7651741293532339,0.5529411764705882,No
18337,,1998-04-07 20:35:50.988524+00:00,18337,Male,0.0983606557377049,0.7499999999999999,0.8671641791044776,0.8588235294117647,No
18338,,1998-04-08 20:35:50.988524+00:00,18338,Male,0.1967213114754098,0.9999999999999998,0.0184079601990049,0.0,No
18339,,1998-04-09 20:35:50.988524+00:00,18339,Male,0.6557377049180328,0.9999999999999998,0.0243781094527363,0.0,No
18340,,1998-04-10 20:35:50.988524+00:00,18340,Female,0.1475409836065573,0.7499999999999999,0.0208955223880597,0.0,No
18341,,1998-04-11 20:35:50.988524+00:00,18341,Male,0.7049180327868853,0.7499999999999999,0.0144278606965174,0.0,No
18342,,1998-04-12 20:35:50.988524+00:00,18342,Male,0.2622950819672131,0.4999999999999999,0.6686567164179105,0.6235294117647058,No
18343,,1998-04-13 20:35:50.988524+00:00,18343,Male,0.7213114754098361,0.4999999999999999,0.2203980099502487,0.3058823529411764,No
18344,,1998-04-14 20:35:50.988524+00:00,18344,Male,0.4754098360655738,0.4999999999999999,0.8651741293532338,0.3294117647058823,No
18345,,1998-04-15 20:35:50.988524+00:00,18345,Female,0.4754098360655738,0.4999999999999999,0.8199004975124379,0.3294117647058823,No
18346,,1998-04-16 20:35:50.988524+00:00,18346,Male,0.1147540983606557,0.4999999999999999,0.7238805970149254,0.6941176470588235,No
18347,,1998-04-17 20:35:50.988524+00:00,18347,Female,0.2131147540983606,0.4999999999999999,0.4064676616915423,0.1999999999999999,No
18348,,1998-04-18 20:35:50.988524+00:00,18348,Female,0.737704918032787,0.4999999999999999,0.3139303482587064,0.1294117647058823,No
18349,,1998-04-19 20:35:50.988524+00:00,18349,Male,0.6229508196721312,0.7499999999999999,0.0104477611940299,0.0,No
18350,,1998-04-20 20:35:50.988524+00:00,18350,Male,0.639344262295082,0.7499999999999999,0.0139303482587064,0.0,No
18351,,1998-04-21 20:35:50.988524+00:00,18351,Male,0.737704918032787,0.7499999999999999,0.628358208955224,0.2823529411764705,No
18352,,1998-04-22 20:35:50.988524+00:00,18352,Female,0.0327868852459016,0.4999999999999999,0.2054726368159204,0.6823529411764705,No
18353,,1998-04-23 20:35:50.988524+00:00,18353,Female,0.4426229508196721,0.7499999999999999,0.6935323383084577,0.3529411764705882,No
18354,,1998-04-24 20:35:50.988524+00:00,18354,Male,0.1311475409836065,0.4999999999999999,0.0159203980099502,0.0,No
18355,,1998-04-25 20:35:50.988524+00:00,18355,Female,0.5737704918032787,0.7499999999999999,0.0587064676616915,0.2470588235294117,No
18356,,1998-04-26 20:35:50.988524+00:00,18356,Female,0.0327868852459016,0.7499999999999999,0.0084577114427861,0.0,No
18357,,1998-04-27 20:35:50.988524+00:00,18357,Male,0.7049180327868853,0.9999999999999998,0.2562189054726368,0.1999999999999999,No
18358,,1998-04-28 20:35:50.988524+00:00,18358,Female,0.1639344262295082,0.7499999999999999,0.4213930348258706,0.6941176470588235,No
18359,,1998-04-29 20:35:50.988524+00:00,18359,Female,0.2950819672131147,0.9999999999999998,0.0736318407960199,0.0,No
18360,,1998-04-30 20:35:50.988524+00:00,18360,Female,0.4098360655737705,0.9999999999999998,0.0213930348258706,0.0,No
18361,,1998-05-01 20:35:50.988524+00:00,18361,Male,0.1475409836065573,0.4999999999999999,0.0218905472636816,0.0,No
18362,,1998-05-02 20:35:50.988524+00:00,18362,Female,0.1147540983606557,0.4999999999999999,0.7646766169154229,0.6117647058823529,No
18363,,1998-05-03 20:35:50.988524+00:00,18363,Male,0.0655737704918032,0.7499999999999999,0.0696517412935324,0.0,No
18364,,1998-05-04 20:35:50.988524+00:00,18364,Female,0.2295081967213114,0.9999999999999998,0.2651741293532338,0.2588235294117647,No
18365,,1998-05-05 20:35:50.988524+00:00,18365,Female,0.2622950819672131,0.7499999999999999,0.7402985074626867,0.2235294117647058,No
18366,,1998-05-06 20:35:50.988524+00:00,18366,Male,0.0327868852459016,0.7499999999999999,0.2532338308457712,0.6,No
18367,,1998-05-07 20:35:50.988524+00:00,18367,Male,0.3278688524590163,0.7499999999999999,0.0069651741293533,0.0,No
18368,,1998-05-08 20:35:50.988524+00:00,18368,Male,0.1967213114754098,0.7499999999999999,0.0223880597014926,0.0,No
18369,,1998-05-09 20:35:50.988524+00:00,18369,Male,0.1475409836065573,0.7499999999999999,0.0169154228855722,0.0,No
18370,,1998-05-10 20:35:50.988524+00:00,18370,Female,0.2459016393442623,0.7499999999999999,0.0621890547263681,0.0588235294117646,No
18371,,1998-05-11 20:35:50.988524+00:00,18371,Male,0.3770491803278688,0.7499999999999999,0.0233830845771144,0.0,No
18372,,1998-05-12 20:35:50.988524+00:00,18372,Female,0.1967213114754098,0.4999999999999999,0.4258706467661691,0.1058823529411764,No
18373,,1998-05-13 20:35:50.988524+00:00,18373,Male,0.4262295081967213,0.9999999999999998,0.8796019900497513,0.2941176470588235,No
18374,,1998-05-14 20:35:50.988524+00:00,18374,Female,0.4426229508196721,0.4999999999999999,0.8955223880597014,0.188235294117647,No
18375,,1998-05-15 20:35:50.988524+00:00,18375,Female,0.5245901639344263,0.4999999999999999,0.0213930348258706,0.0,No
18376,,1998-05-16 20:35:50.988524+00:00,18376,Female,0.1311475409836065,0.4999999999999999,0.3686567164179104,0.9647058823529412,No
18377,,1998-05-17 20:35:50.988524+00:00,18377,Male,0.4426229508196721,0.7499999999999999,0.0199004975124378,0.0,No
18378,,1998-05-18 20:35:50.988524+00:00,18378,Male,0.4590163934426229,0.7499999999999999,0.8597014925373134,0.2705882352941176,No
18379,,1998-05-19 20:35:50.988524+00:00,18379,Female,0.180327868852459,0.4999999999999999,0.5666666666666667,0.6941176470588235,No
18380,,1998-05-20 20:35:50.988524+00:00,18380,Female,0.2622950819672131,0.4999999999999999,0.8248756218905473,0.2705882352941176,No
18381,,1998-05-21 20:35:50.988524+00:00,18381,Male,0.737704918032787,0.7499999999999999,0.5024875621890548,0.1176470588235293,No
18382,,1998-05-22 20:35:50.988524+00:00,18382,Male,0.5245901639344263,0.4999999999999999,0.9233830845771144,0.3411764705882352,No
18383,,1998-05-23 20:35:50.988524+00:00,18383,Female,0.5737704918032787,0.7499999999999999,0.8034825870646766,0.1999999999999999,No
18384,,1998-05-24 20:35:50.988524+00:00,18384,Female,0.6721311475409837,0.4999999999999999,0.027363184079602,0.0,No
18385,,1998-05-25 20:35:50.988524+00:00,18385,Male,0.7213114754098361,0.9999999999999998,0.0114427860696517,0.0,No
18386,,1998-05-26 20:35:50.988524+00:00,18386,Male,0.0655737704918032,0.9999999999999998,0.5865671641791045,0.6117647058823529,No
18387,,1998-05-27 20:35:50.988524+00:00,18387,Male,0.2295081967213114,0.7499999999999999,0.0119402985074627,0.0,No
18388,,1998-05-28 20:35:50.988524+00:00,18388,Female,0.0327868852459016,0.9999999999999998,0.0656716417910447,1.0,No
18389,,1998-05-29 20:35:50.988524+00:00,18389,Male,0.2131147540983606,0.4999999999999999,0.2298507462686567,0.2941176470588235,No
18390,,1998-05-30 20:35:50.988524+00:00,18390,Male,0.6557377049180328,0.9999999999999998,0.0134328358208956,0.0,No
18391,,1998-05-31 20:35:50.988524+00:00,18391,Female,0.4590163934426229,0.4999999999999999,0.6587064676616916,0.188235294117647,No
18392,,1998-06-01 20:35:50.988524+00:00,18392,Male,0.1967213114754098,0.4999999999999999,0.0199004975124378,0.0,No
18393,,1998-06-02 20:35:50.988524+00:00,18393,Male,0.0163934426229507,0.4999999999999999,0.0139303482587064,0.0,No
18394,,1998-06-03 20:35:50.988524+00:00,18394,Male,0.1475409836065573,0.4999999999999999,0.0238805970149253,0.0,No
18395,,1998-06-04 20:35:50.988524+00:00,18395,Male,0.0327868852459016,0.7499999999999999,0.8064676616915423,0.6,No
18396,,1998-06-05 20:35:50.988524+00:00,18396,Male,0.4590163934426229,0.4999999999999999,0.6248756218905472,0.1411764705882352,No
18397,,1998-06-06 20:35:50.988524+00:00,18397,Male,0.1967213114754098,0.4999999999999999,0.4910447761194029,0.2235294117647058,No
18398,,1998-06-07 20:35:50.988524+00:00,18398,Male,0.5573770491803279,0.9999999999999998,0.5164179104477613,0.1176470588235293,No
18399,,1998-06-08 20:35:50.988524+00:00,18399,Female,0.2950819672131147,0.7499999999999999,0.9626865671641792,0.3411764705882352,No
18400,,1998-06-09 20:35:50.988524+00:00,18400,Female,0.1475409836065573,0.4999999999999999,0.6621890547263681,0.6941176470588235,No
18401,,1998-06-10 20:35:50.988524+00:00,18401,Female,0.6229508196721312,0.7499999999999999,0.0144278606965174,0.0,No
18402,,1998-06-11 20:35:50.988524+00:00,18402,Female,0.3442622950819672,0.4999999999999999,0.4467661691542288,0.2941176470588235,No
18403,,1998-06-12 20:35:50.988524+00:00,18403,Female,0.4918032786885246,0.4999999999999999,0.554726368159204,0.188235294117647,No
18404,,1998-06-13 20:35:50.988524+00:00,18404,Male,0.0983606557377049,0.4999999999999999,0.1079601990049751,0.6,No
18405,,1998-06-14 20:35:50.988524+00:00,18405,Male,0.2950819672131147,0.9999999999999998,0.3164179104477612,0.1529411764705882,No
18406,,1998-06-15 20:35:50.988524+00:00,18406,Male,0.1311475409836065,0.4999999999999999,0.0174129353233831,0.0,No
18407,,1998-06-16 20:35:50.988524+00:00,18407,Female,0.3278688524590163,0.9999999999999998,0.5611940298507463,0.176470588235294,No
18408,,1998-06-17 20:35:50.988524+00:00,18408,Male,0.1147540983606557,0.7499999999999999,0.6681592039800995,0.6941176470588235,No
18409,,1998-06-18 20:35:50.988524+00:00,18409,Female,0.2295081967213114,0.4999999999999999,0.7547263681592039,0.1294117647058823,No
18410,,1998-06-19 20:35:50.988524+00:00,18410,Female,0.0163934426229507,0.7499999999999999,0.901990049751244,0.6,No
18411,,1998-06-20 20:35:50.988524+00:00,18411,Male,0.0,0.7499999999999999,0.3776119402985075,0.6941176470588235,No
18412,,1998-06-21 20:35:50.988524+00:00,18412,Male,0.6885245901639345,0.4999999999999999,0.0781094527363184,0.0,No
18413,,1998-06-22 20:35:50.988524+00:00,18413,Male,0.0,0.7499999999999999,0.6686567164179105,0.3529411764705882,No
18414,,1998-06-23 20:35:50.988524+00:00,18414,Female,0.7213114754098361,0.4999999999999999,0.7034825870646766,0.1058823529411764,No
18415,,1998-06-24 20:35:50.988524+00:00,18415,Male,0.180327868852459,0.7499999999999999,0.5582089552238806,0.4941176470588234,No
18416,,1998-06-25 20:35:50.988524+00:00,18416,Female,0.2459016393442623,0.9999999999999998,0.3044776119402985,0.2705882352941176,No
18417,,1998-06-26 20:35:50.988524+00:00,18417,Male,0.1311475409836065,0.4999999999999999,0.6154228855721392,0.9647058823529412,No
18418,,1998-06-27 20:35:50.988524+00:00,18418,Female,0.5245901639344263,0.4999999999999999,0.3761194029850746,0.176470588235294,No
18419,,1998-06-28 20:35:50.988524+00:00,18419,Female,0.2950819672131147,0.4999999999999999,0.7119402985074627,0.1058823529411764,No
18420,,1998-06-29 20:35:50.988524+00:00,18420,Male,0.5573770491803279,0.9999999999999998,0.0084577114427861,0.0,No
18421,,1998-06-30 20:35:50.988524+00:00,18421,Female,0.639344262295082,0.7499999999999999,0.0208955223880597,0.0,No
18422,,1998-07-01 20:35:50.988524+00:00,18422,Female,0.4590163934426229,0.7499999999999999,0.8736318407960199,0.2705882352941176,No
18423,,1998-07-02 20:35:50.988524+00:00,18423,Female,0.4098360655737705,0.4999999999999999,0.0139303482587064,0.0,No
18424,,1998-07-03 20:35:50.988524+00:00,18424,Female,0.4918032786885246,0.4999999999999999,0.4139303482587065,0.2470588235294117,No
18425,,1998-07-04 20:35:50.988524+00:00,18425,Male,0.3114754098360656,0.4999999999999999,0.6751243781094527,0.0235294117647058,No
18426,,1998-07-05 20:35:50.988524+00:00,18426,Male,0.4590163934426229,0.4999999999999999,0.0119402985074627,0.0,No
18427,,1998-07-06 20:35:50.988524+00:00,18427,Male,0.3442622950819672,0.4999999999999999,0.7845771144278606,0.2823529411764705,No
18428,,1998-07-07 20:35:50.988524+00:00,18428,Female,0.3442622950819672,0.4999999999999999,0.0149253731343284,0.0,No
18429,,1998-07-08 20:35:50.988524+00:00,18429,Male,0.0163934426229507,0.4999999999999999,0.062686567164179,0.0,No
18430,,1998-07-09 20:35:50.988524+00:00,18430,Female,0.2131147540983606,0.4999999999999999,0.3029850746268657,0.3058823529411764,No
18431,,1998-07-10 20:35:50.988524+00:00,18431,Female,0.2459016393442623,0.4999999999999999,0.908457711442786,0.0235294117647058,No
18432,,1998-07-11 20:35:50.988524+00:00,18432,Female,0.3442622950819672,0.4999999999999999,0.0238805970149253,0.0,No
18433,,1998-07-12 20:35:50.988524+00:00,18433,Female,0.737704918032787,0.4999999999999999,0.3676616915422885,0.1999999999999999,No
